9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
9.107e-15,0.24135,0.008249,-2.641e-12,-2.9388e-12,0.0002639,1.1987e-05,2.9698e-14,3.3805e-14,2.1195e-07,1.9366e-08,-1.0046e-14,1.746e-15,7.3393e-11,1.2577e-11,0.50954
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
-2.1949e-14,0.24443,0.0086146,7.6269e-13,-1.5545e-12,0.00025675,1.3225e-05,4.2103e-14,-1.9781e-14,2.0218e-07,2.0309e-08,-1.14e-14,-5.1119e-15,6.4207e-11,1.3616e-11,0.51905
